labels,text,expr_s,prob_expr_s,max_prob
joy,"The sense of joy comes to me always after a period of depression, as an organic feeling for an upsurge. I don't exclude the situative feeling but in this case the reason is not in me, it's out of me. ",joy,"[0.000802842759488461, 0.0003816215709472696, 0.005561482704554995, 0.23675045962833488, 0.8548556566238403, 0.0032863073865883052, 0.0046865457358459634]",0.8548556566238403
fear,I bet that I would jump down from a window. I was sure that I would jump but before I did it I rather felt fear. ,fear,"[0.5906170507272085, 0.6884702543417612, 0.9831052521864573, 0.8898828426996866, 0.23263105556058386, 0.7566708226998647, 0.6689227720101675]",0.9831052521864573
anger,"A honest ""sliding"" on the part of a girlfriend of mine. Terribly crossed I started breaking things and tearing books. ",anger,"[0.8780161440372467, 0.5469085027774175, 0.5668532301982244, 0.7728885759909948, 0.11963013287944098, 0.7704005936781565, 0.6596532464027405]",0.8780161440372467
sadness,"Alone I am coming back home in the night after the serial ""explanation"". ",fear,"[0.6797106117010117, 0.5465284138917923, 0.8557871282100677, 0.7955507934093475, 0.2097321848074595, 0.8541072110335032, 0.6056405206521353]",0.8557871282100677
disgust,A lie on the part of a person close to me. ,shame,"[0.8504911164442698, 0.8655889928340912, 0.7014243006706238, 0.7289013427992662, 0.003264339417607213, 0.5202176769574484, 0.9535036583741506]",0.953503658374150
shame,I thought I had taken a decision but I hesitated. ,guilt,"[0.36744979458550614, 0.3332708726326625, 0.5225558032592138, 0.7456377396980921, 0.08458676387090236, 0.6405974527200063, 0.4008191128571828]",0.7456377396980921
guilt,I feel this feeling most often before me not before the others. My outside is iron but actually I'm wasting away. ,sadness,"[0.745671679576238, 0.8161520858605703, 0.8348361452420553, 0.8497041463851929, 0.4679313898086548, 0.9345089197158813, 0.806435207525889]",0.9345089197158813
joy,My son was born. ,joy,"[0.35274245714147884, 0.10532837981979053, 0.2208300648878018, 0.6446149398883184, 0.8672508597373962, 0.451461101261278, 0.198538268605868]",0.8672508597373962
fear,I had a car accident. ,guilt,"[0.6274484892686208, 0.5294605096181234, 0.7111792340874672, 0.9731066624323527, 0.026297617005184293, 0.733880877494812, 0.8167831152677536]",0.9731066624323527
anger,I was drawn up a statement for an infringement of the traffic ordinance. In fact I was innocent. ,guilt,"[0.4057920351624489, 0.2818957877655824, 0.3266108849396308, 0.7734846969445547, 0.007201957079814747, 0.2758323761324088, 0.6945433020591736]",0.7734846969445547
sadness,I lost a close friend. ,guilt,"[0.6645434598128, 0.6170371721188227, 0.9003936648368835, 0.909375786781311, 0.04430997227609623, 0.902768482764562, 0.7299677530924479]",0.909375786781311
disgust,I saw a film about the nazi concentration camps during the war. After the film I felt disgust. ,disgust,"[0.980941116809845, 0.9914120038350424, 0.9647322992483774, 0.948219488064448, 0.032310309616150334, 0.8762887219587961, 0.9850272436936697]",0.9914120038350424
shame,"I was nailed. I lied in connection with a book which I took from the library, because I had to keep it for a longer time. ",guilt,"[0.7932758927345276, 0.7744445900122324, 0.817450483640035, 0.9683797359466553, 0.13875043966496983, 0.7091037034988403, 0.9513100385665894]",0.9683797359466553
guilt,I didn't give back in time some money that I had borrowed. My friend relied on them. ,guilt,"[0.8572860062122345, 0.7663969447215399, 0.713369240363439, 0.9754057228565216, 0.17342103334764639, 0.8233741025129954, 0.9381178816159567]",0.9754057228565216
joy,After days of hard work and having suffered many changes I passed my last exam. ,joy,"[0.16385944187641144, 0.07437904893110196, 0.22819146793335676, 0.4391607704261939, 0.6260751833518347, 0.18338349973782897, 0.040958044274399676]",0.6260751833518347
fear,Before going to the dentist. ,guilt,"[0.4900924935936928, 0.4302523136138916, 0.6734553426504135, 0.7343651155630747, 0.2415237451593081, 0.4863622809449832, 0.5544291834036509]",0.7343651155630747
anger,When I am made to do things in which I see no sense and I waste my time. Some time ago I had to participate in a sociological investigation and then I got really angry. ,anger,"[0.9876141250133514, 0.9405944645404816, 0.8127199212710062, 0.8319101830323538, 0.16333927864131206, 0.6511166940132777, 0.8732836147149404]",0.9876141250133514
sadness,"When I feel I must be with somebody, to talk with somebody - but I am alone. ",sadness,"[0.792441114783287, 0.6957314213116964, 0.9077054162820181, 0.8182312647501627, 0.03912727127317339, 0.9730254411697388, 0.8794651925563812]",0.9730254411697388
disgust,"Some time ago a man tried to teach me something. ""Tried"" because it is very difficult to teach somebody when you yourself are not competent and cultured. ",guilt,"[0.5600310688217481, 0.3726884623368581, 0.5725988894701004, 0.8461304306983948, 0.39269887655973434, 0.5607121288776398, 0.6850619465112686]",0.8461304306983948
shame,"I am ashamed when I am not ready for my seminar in internal diseases, simply because the assistant professor is a person who deserves high respect. ",guilt,"[0.7951086262861887, 0.7660466680924097, 0.788267989953359, 0.9306857685248057, 0.15767939098683806, 0.7777700622876486, 0.9233666658401489]",0.9306857685248057
guilt,"We had promised, with a friend of mine, to take our friends to a restaurant and after having looked for a place for hours without finding one, and not being helped by the others we had to give up the idea. ",sadness,"[0.9239253600438436, 0.8574303090572357, 0.8979810973008474, 0.9371311565240225, 0.16165285417810082, 0.9385713835557302, 0.9245270589987437]",0.9385713835557302
joy,When I am with friends and I do what pleases me this often happenes. ,joy,"[0.004036662876994039, 0.001068973753717728, 0.005501716640234615, 0.11313221044838428, 0.783580462137858, 0.0035562916891649365, 0.011302962123105923]",0.783580462137858
fear,When I have to go in for an exam and the examinor is a person with a whimsical character and unsteady requirements. ,guilt,"[0.6166147738695145, 0.43830276280641556, 0.6373420804738998, 0.7633094489574432, 0.15563342161476612, 0.31367232898871106, 0.6258204032977422]",0.7633094489574432
anger,"I unfairly got a low mark on an exam and I failed to win a grant, since then I don't have much confidence in myself at an exam. ",shame,"[0.882558693488439, 0.797056516011556, 0.861720860004425, 0.9311724007129669, 0.03711240095435642, 0.8562874893347422, 0.9687271416187286]",0.968727141618728
sadness,It happened that I was alone - with no contacts with friends. ,sadness,"[0.6085706502199173, 0.5397691528002421, 0.6975880414247513, 0.8112529416879019, 0.1475730420400699, 0.8664547403653463, 0.7582487761974335]",0.8664547403653463
disgust,"I met three drunk boys, almost children, they didn't look like normal people. ",anger,"[0.89327139655749, 0.8276813526948293, 0.8470107614994049, 0.8557581603527069, 0.19490417946750918, 0.7431372751792272, 0.8845958113670349]",0.89327139655749
shame,I was totally unprepared for a seminar conducted by an assistant professor whom I highly respect. ,guilt,"[0.4563751568396886, 0.028777000028640032, 0.5919715159883102, 0.8169865012168884, 0.46083665390809375, 0.4630105222264926, 0.42875473325451213]",0.8169865012168884
guilt,I got back too late after a Sunday going out without having called up home to tell where I was. my mother hadn't slept the whole night. ,guilt,"[0.609484481314818, 0.5131042848030726, 0.6390513976414999, 0.8864132364590963, 0.12109136084715526, 0.7934917608896891, 0.8115569849809011]",0.8864132364590963
joy,I was happy when I understood that the girl I liked was in love with me. ,joy,"[0.0005493032464679951, 0.0005421321135751592, 0.023305801206637018, 0.3167645067248183, 0.9352875550587972, 0.00048291839387578267, 0.0034728306636679918]",0.9352875550587972
fear,I am afraid before an exam or colloquium. ,fear,"[0.5469858944416046, 0.9225152631600698, 0.9944980144500732, 0.937421570221583, 0.0075074773728071404, 0.9139643013477325, 0.928199827671051]",0.9944980144500732
anger,I get angry when my smaller brother misbehaves and talks with indecent words. ,anger,"[0.9948743979136149, 0.9254017372926077, 0.558234304189682, 0.7742902040481567, 0.021256768096160766, 0.23470887165361395, 0.7768862148125967]",0.9948743979136149
sadness,When my dog was stolen. ,anger,"[0.9581821163495382, 0.8768553336461385, 0.9571465452512106, 0.9317037661870321, 0.029942534475897748, 0.9121337036291758, 0.9155044754346212]",0.9581821163495382
disgust,"I detest any kind of constraint and hate the attempts of elder people to force me to a norm of behavior without having legal or moral rights to do it. I felt this emotion when a neighbour of mine made me kick out my guests because they had talked very loudly and threatened that with ""connections"" she will expel me from the inst. ",disgust,"[0.9802736937999725, 0.9816222886244456, 0.9253537058830261, 0.7759429812431335, 0.2342295836812506, 0.834378570318222, 0.9350259006023407]",0.9816222886244456
shame,I experienced long ago when I was sightseeing Bulgarians in a foreign language. ,fear,"[0.4101004935801029, 0.37700051069259644, 0.5542854319016138, 0.5409793108701706, 0.5100037902593613, 0.5012895663579305, 0.44184478869040805]",0.5542854319016138
guilt,My mother developed hipertonia and I think I too am to blame bacause with her it is a stress disease. ,guilt,"[0.643111934264501, 0.5097455233335495, 0.8031576772530874, 0.9401082098484039, 0.1342351979595454, 0.6442145053297281, 0.7454002797603607]",0.9401082098484039
joy,When I met with friends that I hadn't seen for a long time. ,joy,"[0.21152788338561854, 0.0903704660013318, 0.2227407886336247, 0.5268478542566299, 0.6240983555714289, 0.39143935195170343, 0.23383242761095366]",0.6240983555714289
fear,"One evening a friend of mine was telling a fearful story, nobody took it seriously but I got frightened. ",fear,"[0.6437738984823227, 0.8664800822734833, 0.9813151260217031, 0.8425181110699972, 0.022649557739593245, 0.8233110010623932, 0.8106566766897837]",0.9813151260217031
anger,I got angry with a stranger in a train who behaved impertinently and immorally ,anger,"[0.9959028959274292, 0.9879817763964335, 0.7673531969388326, 0.8389850358168284, 0.018579273603487916, 0.35397822223603725, 0.9359364112218221]",0.9959028959274292
sadness,When I failed at the first entrance exam. ,shame,"[0.851116011540095, 0.8724304735660553, 0.9266794323921204, 0.9561254978179932, 0.020517292568304885, 0.9079487025737762, 0.9741775194803873]",0.974177519480387
disgust,The event which got me angry got also an aversion in me. ,disgust,"[0.9763031899929047, 0.9880564411481222, 0.9491344094276428, 0.785805955529213, 0.0017156591929960996, 0.4921315610408783, 0.9118734697500864]",0.9880564411481222
shame,Once I was not ready for a seminar and I was asked to leave. ,guilt,"[0.6554343501726786, 0.6249590168396632, 0.6426425923903784, 0.891590396563212, 0.06705447899488111, 0.7245584229628245, 0.8536834816137949]",0.891590396563212
guilt,I felt guilty when once I made my mother angry. ,guilt,"[0.6407929509878159, 0.39590059717496234, 0.4869496499498685, 0.981105903784434, 0.015399968033307232, 0.6367014485100905, 0.7541445394357046]",0.981105903784434
joy,Six months ago when I got acquaintanced with a person whom I trusted infinitely and from whom I expected help and friendly feelings. With him I found much in common - in our views and in our fate. ,joy,"[0.053151968866586685, 0.009081695267620185, 0.0927385826750348, 0.40341105436285335, 0.6644124537706375, 0.2738654422573745, 0.055136340049405895]",0.6644124537706375
fear,Few days ago I really experienced fear. It was connected with unexpected actions on the part of a group of people. This evoked in me many negative emotions. ,fear,"[0.24115944902102152, 0.8260293205579122, 0.9493332803249359, 0.7979966799418131, 0.046641747399310894, 0.421118122835954, 0.6317389210065206]",0.9493332803249359
anger,"I always get angry when somebody deceives me, or tries to conceal his lie skilfully and this offends me even more. ",anger,"[0.9912665088971456, 0.9703823924064636, 0.7354814559221268, 0.3758359532803297, 0.022044723666719317, 0.3030171728072067, 0.8468087315559387]",0.9912665088971456
sadness,Sadness - this is an emotion which I have felt very often recently. I can't remember a concrete example. I will describe my general impression from severl situations which evoked this feeling in me. ,sadness,"[0.019586847813722368, 0.11602863110601902, 0.3048495817735481, 0.6071996142466863, 0.04519042328077679, 0.9620742599169413, 0.3352081961929798]",0.9620742599169413
